基金代码,信息发布日期,期初份额(份),期末份额(份)
FMUMPD,2021-08-20,,
FMUMPD,2021-08-23,,
FMUMPD,2021-08-24,,
FMUMPD,2021-08-25,,
FMUMPD,2021-08-26,,
FMUMPD,2021-08-27,,
FMUMPD,2021-08-30,,
FMUMPD,2021-08-31,,
FMUMPD,2021-09-01,,
FMUMPZ,2020-08-31,1978627628.7193742,1978630422.678452
FMUMPZ,2020-10-28,,1978630117.8803456
FMUMPZ,2020-10-28,1978629868.382771,1978628801.5339506
FMUMPZ,2021-01-22,1978629339.9508681,14590720061.764957
FMUMPZ,2021-03-31,1978630494.5305047,14590721052.856815
FMUMPZ,2021-01-22,,14590720034.744213
FMUMPZ,2021-04-22,,14590720279.18343
FMUMPZ,2021-04-22,14590722489.721687,14590721894.50472
FMUMPZ,2021-07-21,,14590719836.928898
FMUMPZ,2021-07-21,14590721481.245499,14590721840.353392
FMUMPZ,2021-08-31,14590720120.155613,14590721456.478052
FMUMFM,2020-08-29,1188480178.7435677,1231013996.5384543
FMUMFM,2020-08-03,,
FMUMFM,2020-08-04,,
FMUMFM,2020-08-05,,
FMUMFM,2020-08-06,,
FMUMFM,2020-08-07,,
FMUMFM,2020-08-10,,
FMUMFM,2020-08-11,,
FMUMFM,2020-08-12,,
FMUMFM,2020-08-13,,
FMUMFM,2020-08-14,,
FMUMFM,2020-08-17,,
FMUMFM,2020-08-18,,
FMUMFM,2020-08-19,,
FMUMFM,2020-08-20,,
FMUMFM,2020-08-21,,
FMUMFM,2020-08-24,,
FMUMFM,2020-08-25,,
FMUMFM,2020-08-26,,
FMUMFM,2020-08-27,,
FMUMFM,2020-08-28,,
FMUMFM,2020-08-31,,
FMUMFM,2020-09-01,,
FMUMFM,2020-09-02,,
FMUMFM,2020-09-03,,
FMUMFM,2020-09-04,,
FMUMFM,2020-09-07,,
FMUMFM,2020-09-08,,
FMUMFM,2020-09-09,,
FMUMFM,2020-09-10,,
FMUMFM,2020-09-11,,
FMUMFM,2020-09-14,,
FMUMFM,2020-09-15,,
FMUMFM,2020-09-16,,
FMUMFM,2020-09-17,,
FMUMFM,2020-09-18,,
FMUMFM,2020-09-21,,
FMUMFM,2020-09-22,,
FMUMFM,2020-09-23,,
FMUMFM,2020-09-24,,
FMUMFM,2020-09-25,,
FMUMFM,2020-09-28,,
FMUMFM,2020-09-29,,
FMUMFM,2020-09-30,,
FMUMFM,2020-10-27,,1014070305.1789441
FMUMFM,2020-10-27,1231013322.8833096,1014068155.2059319
FMUMFM,2020-10-09,,
FMUMFM,2020-10-12,,
FMUMFM,2020-10-13,,
FMUMFM,2020-10-14,,
FMUMFM,2020-10-15,,
FMUMFM,2020-10-16,,
FMUMFM,2020-10-19,,
FMUMFM,2020-10-20,,
FMUMFM,2020-10-21,,
FMUMFM,2020-10-22,,
FMUMFM,2020-10-23,,
FMUMFM,2020-10-26,,
FMUMFM,2020-10-27,,
FMUMFM,2020-10-28,,
FMUMFM,2020-10-29,,
FMUMFM,2020-10-30,,
FMUMFM,2020-11-02,,
FMUMFM,2020-11-03,,
FMUMFM,2020-11-04,,
FMUMFM,2020-11-05,,
FMUMFM,2020-11-06,,
FMUMFM,2020-11-09,,
FMUMFM,2020-11-10,,
FMUMFM,2020-11-11,,
FMUMFM,2020-11-12,,
FMUMFM,2020-11-13,,
FMUMFM,2020-11-16,,
FMUMFM,2020-11-17,,
FMUMFM,2020-11-18,,
FMUMFM,2020-11-19,,
FMUMFM,2020-11-20,,
FMUMFM,2020-11-23,,
FMUMFM,2020-11-24,,
FMUMFM,2020-11-25,,
FMUMFM,2020-11-26,,
FMUMFM,2020-11-27,,
FMUMFM,2020-11-30,,
FMUMFM,2020-12-01,,
FMUMFM,2020-12-02,,
FMUMFM,2020-12-03,,
FMUMFM,2020-12-04,,
FMUMFM,2020-12-07,,
FMUMFM,2020-12-08,,
FMUMFM,2020-12-09,,
FMUMFM,2020-12-10,,
FMUMFM,2020-12-11,,
FMUMFM,2020-12-14,,
FMUMFM,2020-12-15,,
FMUMFM,2020-12-16,,
FMUMFM,2020-12-17,,
FMUMFM,2020-12-18,,
FMUMFM,2020-12-21,,
FMUMFM,2020-12-22,,
FMUMFM,2020-12-23,,
FMUMFM,2020-12-24,,
FMUMFM,2020-12-25,,
FMUMFM,2020-12-28,,
FMUMFM,2020-12-29,,
FMUMFM,2020-12-30,,
FMUMFM,2020-12-31,,
FMUMFM,2021-01-21,,958121838.8886155
FMUMFM,2021-03-30,1188481438.6073198,958124038.9679682
FMUMFM,2021-01-21,1014069778.953422,958122694.2842877
FMUMFM,2021-01-04,,
FMUMFM,2021-01-05,,
FMUMFM,2021-01-06,,
FMUMFM,2021-01-07,,
FMUMFM,2021-01-08,,
FMUMFM,2021-01-11,,
FMUMFM,2021-01-12,,
FMUMFM,2021-01-13,,
FMUMFM,2021-01-14,,
FMUMFM,2021-01-15,,
FMUMFM,2021-01-18,,
FMUMFM,2021-01-19,,
FMUMFM,2021-01-20,,
FMUMFM,2021-01-21,,
FMUMFM,2021-01-22,,
FMUMFM,2021-01-25,,
FMUMFM,2021-01-26,,
FMUMFM,2021-01-27,,
FMUMFM,2021-01-28,,
FMUMFM,2021-01-29,,
FMUMFM,2021-02-01,,
FMUMFM,2021-02-02,,
FMUMFM,2021-02-03,,
FMUMFM,2021-02-04,,
FMUMFM,2021-02-05,,
FMUMFM,2021-02-08,,
FMUMFM,2021-02-09,,
FMUMFM,2021-02-10,,
FMUMFM,2021-02-18,,
FMUMFM,2021-02-19,,
FMUMFM,2021-02-22,,
FMUMFM,2021-02-23,,
FMUMFM,2021-02-24,,
FMUMFM,2021-02-25,,
FMUMFM,2021-02-26,,
FMUMFM,2021-03-01,,
FMUMFM,2021-03-02,,
FMUMFM,2021-03-03,,
FMUMFM,2021-03-04,,
FMUMFM,2021-03-05,,
FMUMFM,2021-03-08,,
FMUMFM,2021-03-09,,
FMUMFM,2021-03-10,,
FMUMFM,2021-03-11,,
FMUMFM,2021-03-12,,
FMUMFM,2021-03-15,,
FMUMFM,2021-03-16,,
FMUMFM,2021-03-17,,
FMUMFM,2021-03-18,,
FMUMFM,2021-03-19,,
FMUMFM,2021-03-22,,
FMUMFM,2021-03-23,,
FMUMFM,2021-03-24,,
FMUMFM,2021-03-25,,
FMUMFM,2021-03-26,,
FMUMFM,2021-03-29,,
FMUMFM,2021-03-30,,
FMUMFM,2021-03-31,,
FMUMFM,2021-04-21,958122052.9028038,802147417.3693316
FMUMFM,2021-04-21,,802145761.0342137
FMUMFM,2021-04-01,,
FMUMFM,2021-04-02,,
FMUMFM,2021-04-06,,
FMUMFM,2021-04-07,,
FMUMFM,2021-04-08,,
FMUMFM,2021-04-09,,
FMUMFM,2021-04-12,,
FMUMFM,2021-04-13,,
FMUMFM,2021-04-14,,
FMUMFM,2021-04-15,,
FMUMFM,2021-04-16,,
FMUMFM,2021-04-19,,
FMUMFM,2021-04-20,,
FMUMFM,2021-04-21,,
FMUMFM,2021-04-22,,
FMUMFM,2021-04-23,,
FMUMFM,2021-04-26,,
FMUMFM,2021-04-27,,
FMUMFM,2021-04-28,,
FMUMFM,2021-04-29,,
FMUMFM,2021-04-30,,
FMUMFM,2021-05-06,,
FMUMFM,2021-05-07,,
FMUMFM,2021-05-10,,
FMUMFM,2021-05-11,,
FMUMFM,2021-05-12,,
FMUMFM,2021-05-13,,
FMUMFM,2021-05-14,,
FMUMFM,2021-05-17,,
FMUMFM,2021-05-18,,
FMUMFM,2021-05-19,,
FMUMFM,2021-05-20,,
FMUMFM,2021-05-21,,
FMUMFM,2021-05-24,,
FMUMFM,2021-05-25,,
FMUMFM,2021-05-26,,
FMUMFM,2021-05-27,,
FMUMFM,2021-05-28,,
FMUMFM,2021-05-31,,
FMUMFM,2021-06-01,,
FMUMFM,2021-06-02,,
FMUMFM,2021-06-03,,
FMUMFM,2021-06-04,,
FMUMFM,2021-06-07,,
FMUMFM,2021-06-08,,
FMUMFM,2021-06-09,,
FMUMFM,2021-06-10,,
FMUMFM,2021-06-11,,
FMUMFM,2021-06-15,,
FMUMFM,2021-06-16,,
FMUMFM,2021-06-17,,
FMUMFM,2021-06-18,,
FMUMFM,2021-06-21,,
FMUMFM,2021-06-22,,
FMUMFM,2021-06-23,,
FMUMFM,2021-06-24,,
FMUMFM,2021-06-25,,
FMUMFM,2021-06-28,,
FMUMFM,2021-06-29,,
FMUMFM,2021-07-20,,1095546846.2106483
FMUMFM,2021-08-30,958123137.8391869,1095547158.7619386
FMUMFM,2021-07-20,802146539.2356858,1095548789.3063095
FMUMFM,2021-06-30,,
FMUMFM,2021-07-01,,
FMUMFM,2021-07-02,,
FMUMFM,2021-07-05,,
FMUMFM,2021-07-06,,
FMUMFM,2021-07-07,,
FMUMFM,2021-07-08,,
FMUMFM,2021-07-09,,
FMUMFM,2021-07-12,,
FMUMFM,2021-07-13,,
FMUMFM,2021-07-14,,
FMUMFM,2021-07-15,,
FMUMFM,2021-07-16,,
FMUMFM,2021-07-19,,
FMUMFM,2021-07-20,,
FMUMFM,2021-07-21,,
FMUMFM,2021-07-22,,
FMUMFM,2021-07-23,,
FMUMFM,2021-07-26,,
FMUMFM,2021-07-27,,
FMUMFM,2021-07-28,,
FMUMFM,2021-07-29,,
FMUMFM,2021-07-30,,
FMUMFM,2021-08-02,,
FMUMFM,2021-08-03,,
FMUMFM,2021-08-04,,
FMUMFM,2021-08-05,,
FMUMFM,2021-08-06,,
FMUMFM,2021-08-09,,
FMUMFM,2021-08-10,,
FMUMFM,2021-08-11,,
FMUMFM,2021-08-12,,
FMUMFM,2021-08-13,,
FMUMFM,2021-08-16,,
FMUMFM,2021-08-17,,
FMUMFM,2021-08-18,,
FMUMFM,2021-08-19,,
FMUMFM,2021-08-20,,
FMUMFM,2021-08-23,,
FMUMFM,2021-08-24,,
FMUMFM,2021-08-25,,
FMUMFM,2021-08-26,,
FMUMFM,2021-08-27,,
FMUMFM,2021-08-30,,
FMUMFM,2021-08-31,,
FMUMFM,2021-09-01,,
FMUMDF,2020-08-28,770432138.5373943,770433538.6325039
FMUMDF,2020-08-03,,
FMUMDF,2020-08-04,,
FMUMDF,2020-08-05,,
FMUMDF,2020-08-06,,
FMUMDF,2020-08-07,,
FMUMDF,2020-08-10,,
FMUMDF,2020-08-11,,
FMUMDF,2020-08-12,,
FMUMDF,2020-08-13,,
FMUMDF,2020-08-14,,
FMUMDF,2020-08-17,,
FMUMDF,2020-08-18,,
FMUMDF,2020-08-19,,
FMUMDF,2020-08-20,,
FMUMDF,2020-08-21,,
FMUMDF,2020-08-24,,
FMUMDF,2020-08-25,,
FMUMDF,2020-08-26,,
FMUMDF,2020-08-27,,
FMUMDF,2020-08-28,,
FMUMDF,2020-08-31,,
FMUMDF,2020-09-01,,
FMUMDF,2020-09-02,,
FMUMDF,2020-09-03,,
FMUMDF,2020-09-04,,
FMUMDF,2020-09-07,,
FMUMDF,2020-09-08,,
FMUMDF,2020-09-09,,
FMUMDF,2020-09-10,,
FMUMDF,2020-09-11,,
FMUMDF,2020-09-14,,
FMUMDF,2020-09-15,,
FMUMDF,2020-09-16,,
FMUMDF,2020-09-17,,
FMUMDF,2020-09-18,,
FMUMDF,2020-09-21,,
FMUMDF,2020-09-22,,
FMUMDF,2020-09-23,,
FMUMDF,2020-09-24,,
FMUMDF,2020-09-25,,
FMUMDF,2020-09-28,,
FMUMDF,2020-09-29,,
FMUMDF,2020-10-28,,770432034.0580089
FMUMDF,2020-10-28,770432902.7285931,770432664.8833778
FMUMDF,2020-09-30,,
FMUMDF,2020-10-09,,
FMUMDF,2020-10-12,,
FMUMDF,2020-10-13,,
FMUMDF,2020-10-14,,
FMUMDF,2020-10-15,,
FMUMDF,2020-10-16,,
FMUMDF,2020-10-19,,
FMUMDF,2020-10-20,,
FMUMDF,2020-10-21,,
FMUMDF,2020-10-22,,
FMUMDF,2020-10-23,,
FMUMDF,2020-10-26,,
FMUMDF,2020-10-27,,
FMUMDF,2020-10-28,,
FMUMDF,2020-10-29,,
FMUMDF,2020-10-30,,
FMUMDF,2020-11-02,,
FMUMDF,2020-11-03,,
FMUMDF,2020-11-04,,
FMUMDF,2020-11-05,,
FMUMDF,2020-11-06,,
FMUMDF,2020-11-09,,
FMUMDF,2020-11-10,,
FMUMDF,2020-11-11,,
FMUMDF,2020-11-12,,
FMUMDF,2020-11-13,,
FMUMDF,2020-11-16,,
FMUMDF,2020-11-17,,
FMUMDF,2020-11-18,,
FMUMDF,2020-11-19,,
FMUMDF,2020-11-20,,
FMUMDF,2020-11-23,,
FMUMDF,2020-11-24,,
FMUMDF,2020-11-25,,
FMUMDF,2020-11-26,,
FMUMDF,2020-11-27,,
FMUMDF,2020-11-30,,
FMUMDF,2020-12-01,,
FMUMDF,2020-12-02,,
FMUMDF,2020-12-03,,
FMUMDF,2020-12-04,,
FMUMDF,2020-12-07,,
FMUMDF,2020-12-08,,
FMUMDF,2020-12-09,,
FMUMDF,2020-12-10,,
FMUMDF,2020-12-11,,
FMUMDF,2020-12-14,,
FMUMDF,2020-12-15,,
FMUMDF,2020-12-16,,
FMUMDF,2020-12-17,,
FMUMDF,2020-12-18,,
FMUMDF,2020-12-21,,
FMUMDF,2020-12-22,,
FMUMDF,2020-12-23,,
FMUMDF,2020-12-24,,
FMUMDF,2020-12-25,,
FMUMDF,2020-12-28,,
FMUMDF,2020-12-29,,
FMUMDF,2020-12-30,,
FMUMDF,2020-12-31,,
FMUMDF,2021-01-22,,770432697.808878
FMUMDF,2021-01-22,770433210.6127214,770433468.8530924
FMUMDF,2021-03-30,770432724.4597384,770432979.566785
FMUMDF,2021-01-04,,
FMUMDF,2021-01-05,,
FMUMDF,2021-01-06,,
FMUMDF,2021-01-07,,
FMUMDF,2021-01-08,,
FMUMDF,2021-01-11,,
FMUMDF,2021-01-12,,
FMUMDF,2021-01-13,,
FMUMDF,2021-01-14,,
FMUMDF,2021-01-15,,
FMUMDF,2021-01-18,,
FMUMDF,2021-01-19,,
FMUMDF,2021-01-20,,
FMUMDF,2021-01-21,,
FMUMDF,2021-01-22,,
FMUMDF,2021-01-25,,
FMUMDF,2021-01-26,,
FMUMDF,2021-01-27,,
FMUMDF,2021-01-28,,
FMUMDF,2021-01-29,,
FMUMDF,2021-02-01,,
FMUMDF,2021-02-02,,
FMUMDF,2021-02-03,,
FMUMDF,2021-02-04,,
FMUMDF,2021-02-05,,
FMUMDF,2021-02-08,,
FMUMDF,2021-02-09,,
FMUMDF,2021-02-10,,
FMUMDF,2021-02-18,,
FMUMDF,2021-02-19,,
FMUMDF,2021-02-22,,
FMUMDF,2021-02-23,,
FMUMDF,2021-02-24,,
FMUMDF,2021-02-25,,
FMUMDF,2021-02-26,,
FMUMDF,2021-03-01,,
FMUMDF,2021-03-02,,
FMUMDF,2021-03-03,,
FMUMDF,2021-03-04,,
FMUMDF,2021-03-05,,
FMUMDF,2021-03-08,,
FMUMDF,2021-03-09,,
FMUMDF,2021-03-10,,
FMUMDF,2021-03-11,,
FMUMDF,2021-03-12,,
FMUMDF,2021-03-15,,
FMUMDF,2021-03-16,,
FMUMDF,2021-03-17,,
FMUMDF,2021-03-18,,
FMUMDF,2021-03-19,,
FMUMDF,2021-03-22,,
FMUMDF,2021-03-23,,
FMUMDF,2021-03-24,,
FMUMDF,2021-03-25,,
FMUMDF,2021-03-26,,
FMUMDF,2021-03-29,,
FMUMDF,2021-03-30,,
FMUMDF,2021-03-31,,
FMUMDF,2021-04-22,,770432742.9367939
FMUMDF,2021-04-22,770431135.9620608,770431627.8814198
FMUMDF,2021-04-01,,
FMUMDF,2021-04-02,,
FMUMDF,2021-04-06,,
FMUMDF,2021-04-07,,
FMUMDF,2021-04-08,,
FMUMDF,2021-04-09,,
FMUMDF,2021-04-12,,
FMUMDF,2021-04-13,,
FMUMDF,2021-04-14,,
FMUMDF,2021-04-15,,
FMUMDF,2021-04-16,,
FMUMDF,2021-04-19,,
FMUMDF,2021-04-20,,
FMUMDF,2021-04-21,,
FMUMDF,2021-04-22,,
FMUMDF,2021-04-23,,
FMUMDF,2021-04-26,,
FMUMDF,2021-04-27,,
FMUMDF,2021-04-28,,
FMUMDF,2021-04-29,,
FMUMDF,2021-04-30,,
FMUMDF,2021-05-06,,
FMUMDF,2021-05-07,,
FMUMDF,2021-05-10,,
FMUMDF,2021-05-11,,
FMUMDF,2021-05-12,,
FMUMDF,2021-05-13,,
FMUMDF,2021-05-14,,
FMUMDF,2021-05-17,,
FMUMDF,2021-05-18,,
FMUMDF,2021-05-19,,
FMUMDF,2021-05-20,,
FMUMDF,2021-05-21,,
FMUMDF,2021-05-24,,
FMUMDF,2021-05-25,,
FMUMDF,2021-05-26,,
FMUMDF,2021-05-27,,
FMUMDF,2021-05-28,,
FMUMDF,2021-05-31,,
FMUMDF,2021-06-01,,
FMUMDF,2021-06-02,,
FMUMDF,2021-06-03,,
FMUMDF,2021-06-04,,
FMUMDF,2021-06-07,,
FMUMDF,2021-06-08,,
FMUMDF,2021-06-09,,
FMUMDF,2021-06-10,,
FMUMDF,2021-06-11,,
FMUMDF,2021-06-15,,
FMUMDF,2021-06-16,,
FMUMDF,2021-06-17,,
FMUMDF,2021-06-18,,
FMUMDF,2021-06-21,,
FMUMDF,2021-06-22,,
FMUMDF,2021-06-23,,
FMUMDF,2021-06-24,,
FMUMDF,2021-06-25,,
FMUMDF,2021-06-28,,
FMUMDF,2021-06-29,,
FMUMDF,2021-06-30,,
FMUMDF,2021-07-21,,770433609.1789984
FMUMDF,2021-08-31,770433272.1747319,770432709.365313
FMUMDF,2021-07-21,770433557.0719969,770433835.5102553
FMUMDF,2021-07-01,,
FMUMDF,2021-07-02,,
FMUMDF,2021-07-05,,
FMUMDF,2021-07-06,,
FMUMDF,2021-07-07,,
FMUMDF,2021-07-08,,
FMUMDF,2021-07-09,,
FMUMDF,2021-07-12,,
FMUMDF,2021-07-13,,
FMUMDF,2021-07-14,,
FMUMDF,2021-07-15,,
FMUMDF,2021-07-16,,
FMUMDF,2021-07-19,,
FMUMDF,2021-07-20,,
FMUMDF,2021-07-21,,
FMUMDF,2021-07-22,,
FMUMDF,2021-07-23,,
FMUMDF,2021-07-26,,
FMUMDF,2021-07-27,,
FMUMDF,2021-07-28,,
FMUMDF,2021-07-29,,
FMUMDF,2021-07-30,,
FMUMDF,2021-08-02,,
FMUMDF,2021-08-03,,
FMUMDF,2021-08-04,,
FMUMDF,2021-08-05,,
FMUMDF,2021-08-06,,
FMUMDF,2021-08-09,,
FMUMDF,2021-08-10,,
FMUMDF,2021-08-11,,
FMUMDF,2021-08-12,,
FMUMDF,2021-08-13,,
FMUMDF,2021-08-16,,
FMUMDF,2021-08-17,,
FMUMDF,2021-08-18,,
FMUMDF,2021-08-19,,
FMUMDF,2021-08-20,,
FMUMDF,2021-08-23,,
FMUMDF,2021-08-24,,
FMUMDF,2021-08-25,,
FMUMDF,2021-08-26,,
FMUMDF,2021-08-27,,
FMUMDF,2021-08-30,,
FMUMDF,2021-08-31,,
FMUMDF,2021-09-01,,
FMUMDD,2020-08-31,1337803618.6462514,1337805603.0644882
FMUMDD,2020-10-28,1337804686.7645543,1337804432.6043198
FMUMDD,2020-10-28,,1337805690.8408976
FMUMDD,2021-03-31,1337803660.3356252,1337804699.5386739
FMUMDD,2021-01-22,,1337804995.3634915
FMUMDD,2021-01-22,1337806503.008544,1337804392.4516804
FMUMDD,2021-04-22,1337804485.2868652,1337804152.8446515
FMUMDD,2021-04-22,,1337803710.097019
FMUMDD,2021-07-21,,1337804165.4381318
FMUMDD,2021-07-21,1337804795.51684,1337805183.7903268
FMUMDD,2021-08-31,1337803254.11812,1337802729.6506999
FMUMAS,2020-08-29,2964855457.247678,2964855591.946575
FMUMAS,2020-08-03,,
FMUMAS,2020-08-04,,
FMUMAS,2020-08-05,,
FMUMAS,2020-08-06,,
FMUMAS,2020-08-07,,
FMUMAS,2020-08-10,,
FMUMAS,2020-08-11,,
FMUMAS,2020-08-12,,
FMUMAS,2020-08-13,,
FMUMAS,2020-08-14,,
FMUMAS,2020-08-17,,
FMUMAS,2020-08-18,,
FMUMAS,2020-08-19,,
FMUMAS,2020-08-20,,
FMUMAS,2020-08-21,,
FMUMAS,2020-08-24,,
FMUMAS,2020-08-25,,
FMUMAS,2020-08-26,,
FMUMAS,2020-08-27,,
FMUMAS,2020-08-28,,
FMUMAS,2020-08-31,,
FMUMAS,2020-09-01,,
FMUMAS,2020-09-02,,
FMUMAS,2020-09-03,,
FMUMAS,2020-09-04,,
FMUMAS,2020-09-07,,
FMUMAS,2020-09-08,,
FMUMAS,2020-09-09,,
FMUMAS,2020-09-10,,
FMUMAS,2020-09-11,,
FMUMAS,2020-09-14,,
FMUMAS,2020-09-15,,
FMUMAS,2020-09-16,,
FMUMAS,2020-09-17,,
FMUMAS,2020-09-18,,
FMUMAS,2020-09-21,,
FMUMAS,2020-09-22,,
FMUMAS,2020-09-23,,
FMUMAS,2020-09-24,,
FMUMAS,2020-09-25,,
FMUMAS,2020-09-28,,
FMUMAS,2020-09-29,,
FMUMAS,2020-09-30,,
FMUMAS,2020-10-28,,2964855453.3459506
FMUMAS,2020-10-28,2964854259.2255607,2964854687.405097
FMUMAS,2020-10-09,,
FMUMAS,2020-10-12,,
FMUMAS,2020-10-13,,
FMUMAS,2020-10-14,,
FMUMAS,2020-10-15,,
FMUMAS,2020-10-16,,
FMUMAS,2020-10-19,,
FMUMAS,2020-10-20,,
FMUMAS,2020-10-21,,
FMUMAS,2020-10-22,,
FMUMAS,2020-10-23,,
FMUMAS,2020-10-26,,
FMUMAS,2020-10-27,,
FMUMAS,2020-10-28,,
FMUMAS,2020-10-29,,
FMUMAS,2020-10-30,,
FMUMAS,2020-11-02,,
FMUMAS,2020-11-03,,
FMUMAS,2020-11-04,,
FMUMAS,2020-11-05,,
FMUMAS,2020-11-06,,
FMUMAS,2020-11-09,,
FMUMAS,2020-11-10,,
FMUMAS,2020-11-11,,
FMUMAS,2020-11-12,,
FMUMAS,2020-11-13,,
FMUMAS,2020-11-16,,
FMUMAS,2020-11-17,,
FMUMAS,2020-11-18,,
FMUMAS,2020-11-19,,
FMUMAS,2020-11-20,,
FMUMAS,2020-11-23,,
FMUMAS,2020-11-24,,
FMUMAS,2020-11-25,,
FMUMAS,2020-11-26,,
FMUMAS,2020-11-27,,
FMUMAS,2020-11-30,,
FMUMAS,2020-12-01,,
FMUMAS,2020-12-02,,
FMUMAS,2020-12-03,,
FMUMAS,2020-12-04,,
FMUMAS,2020-12-07,,
FMUMAS,2020-12-08,,
FMUMAS,2020-12-09,,
FMUMAS,2020-12-10,,
FMUMAS,2020-12-11,,
FMUMAS,2020-12-14,,
FMUMAS,2020-12-15,,
FMUMAS,2020-12-16,,
FMUMAS,2020-12-17,,
FMUMAS,2020-12-18,,
FMUMAS,2020-12-21,,
FMUMAS,2020-12-22,,
FMUMAS,2020-12-23,,
FMUMAS,2020-12-24,,
FMUMAS,2020-12-25,,
FMUMAS,2020-12-28,,
FMUMAS,2020-12-29,,
FMUMAS,2020-12-30,,
FMUMAS,2021-03-30,2964857891.1532245,2964855033.3448963
FMUMAS,2021-01-21,2964855225.8222127,2964854627.5367804
FMUMAS,2021-01-21,,2964854083.4347067
FMUMAS,2020-12-31,,
FMUMAS,2021-01-04,,
FMUMAS,2021-01-05,,
FMUMAS,2021-01-06,,
FMUMAS,2021-01-07,,
FMUMAS,2021-01-08,,
FMUMAS,2021-01-11,,
FMUMAS,2021-01-12,,
FMUMAS,2021-01-13,,
FMUMAS,2021-01-14,,
FMUMAS,2021-01-15,,
FMUMAS,2021-01-18,,
FMUMAS,2021-01-19,,
FMUMAS,2021-01-20,,
FMUMAS,2021-01-21,,
FMUMAS,2021-01-22,,
FMUMAS,2021-01-25,,
FMUMAS,2021-01-26,,
FMUMAS,2021-01-27,,
FMUMAS,2021-01-28,,
FMUMAS,2021-01-29,,
FMUMAS,2021-02-01,,
FMUMAS,2021-02-02,,
FMUMAS,2021-02-03,,
FMUMAS,2021-02-04,,
FMUMAS,2021-02-05,,
FMUMAS,2021-02-08,,
FMUMAS,2021-02-09,,
FMUMAS,2021-02-10,,
FMUMAS,2021-02-18,,
FMUMAS,2021-02-19,,
FMUMAS,2021-02-22,,
FMUMAS,2021-02-23,,
FMUMAS,2021-02-24,,
FMUMAS,2021-02-25,,
FMUMAS,2021-02-26,,
FMUMAS,2021-03-01,,
FMUMAS,2021-03-02,,
FMUMAS,2021-03-03,,
FMUMAS,2021-03-04,,
FMUMAS,2021-03-05,,
FMUMAS,2021-03-08,,
FMUMAS,2021-03-09,,
FMUMAS,2021-03-10,,
FMUMAS,2021-03-11,,
FMUMAS,2021-03-12,,
FMUMAS,2021-03-15,,
FMUMAS,2021-03-16,,
FMUMAS,2021-03-17,,
FMUMAS,2021-03-18,,
FMUMAS,2021-03-19,,
FMUMAS,2021-03-22,,
FMUMAS,2021-03-23,,
FMUMAS,2021-03-24,,
FMUMAS,2021-03-25,,
FMUMAS,2021-03-26,,
FMUMAS,2021-03-29,,
FMUMAS,2021-03-30,,
FMUMAS,2021-04-21,,2964855527.0166817
FMUMAS,2021-03-31,,
FMUMAS,2021-04-21,2964855792.839741,2964854131.0127926
FMUMAS,2021-04-01,,
FMUMAS,2021-04-02,,
FMUMAS,2021-04-06,,
FMUMAS,2021-04-07,,
FMUMAS,2021-04-08,,
FMUMAS,2021-04-09,,
FMUMAS,2021-04-12,,
FMUMAS,2021-04-13,,
FMUMAS,2021-04-14,,
FMUMAS,2021-04-15,,
FMUMAS,2021-04-16,,
FMUMAS,2021-04-19,,
FMUMAS,2021-04-20,,
FMUMAS,2021-04-21,,
FMUMAS,2021-04-22,,
FMUMAS,2021-04-23,,
FMUMAS,2021-04-26,,
FMUMAS,2021-04-27,,
FMUMAS,2021-04-28,,
FMUMAS,2021-04-29,,
FMUMAS,2021-04-30,,
FMUMAS,2021-05-06,,
FMUMAS,2021-05-07,,
FMUMAS,2021-05-10,,
FMUMAS,2021-05-11,,
FMUMAS,2021-05-12,,
FMUMAS,2021-05-13,,
FMUMAS,2021-05-14,,
FMUMAS,2021-05-17,,
FMUMAS,2021-05-18,,
FMUMAS,2021-05-19,,
FMUMAS,2021-05-20,,
FMUMAS,2021-05-21,,
FMUMAS,2021-05-24,,
FMUMAS,2021-05-25,,
FMUMAS,2021-05-26,,
FMUMAS,2021-05-27,,
FMUMAS,2021-05-28,,
FMUMAS,2021-05-31,,
FMUMAS,2021-06-01,,
FMUMAS,2021-06-02,,
FMUMAS,2021-06-03,,
FMUMAS,2021-06-04,,
FMUMAS,2021-06-07,,
FMUMAS,2021-06-08,,
FMUMAS,2021-06-09,,
FMUMAS,2021-06-10,,
FMUMAS,2021-06-11,,
FMUMAS,2021-06-15,,
FMUMAS,2021-06-16,,
FMUMAS,2021-06-17,,
FMUMAS,2021-06-18,,
FMUMAS,2021-06-21,,
FMUMAS,2021-06-22,,
FMUMAS,2021-06-23,,
FMUMAS,2021-06-24,,
FMUMAS,2021-06-25,,
FMUMAS,2021-06-28,,
FMUMAS,2021-06-29,,
FMUMAS,2021-06-30,,
FMUMAS,2021-07-20,,2964855351.936406
FMUMAS,2021-07-20,2964854952.153065,2964855244.464366
FMUMAS,2021-08-30,2964855714.4669213,2964854803.109178
FMUMAS,2021-07-01,,
FMUMAS,2021-07-02,,
FMUMAS,2021-07-05,,
FMUMAS,2021-07-06,,
FMUMAS,2021-07-07,,
FMUMAS,2021-07-08,,
FMUMAS,2021-07-09,,
FMUMAS,2021-07-12,,
FMUMAS,2021-07-13,,
FMUMAS,2021-07-14,,
FMUMAS,2021-07-15,,
FMUMAS,2021-07-16,,
FMUMAS,2021-07-19,,
FMUMAS,2021-07-20,,
